block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc
16,False,904,1.189,71,[],[],"[(1118, 891)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
16,False,905,0.765,45,[],[],"[(1118, 912)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
16,False,906,0.585,35,[],[],"[(1130, 904)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,907,0.887,53,[],[],"[(1129, 906)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
16,False,908,0.619,37,[],[],"[(1129, 902)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,909,0.851,51,[],[],"[(1109, 887)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
16,False,910,0.639,38,[],[],"[(1126, 909)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
16,False,911,0.561,33,[],[],"[(1093, 909)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
16,False,912,0.846,50,[],[],"[(1121, 911)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
16,False,913,0.582,34,[],[],"[(1138, 901)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
16,False,914,0.419,25,[],[],"[(1143, 895)]",[],[1],[54],[0.9],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,915,1.005,60,[],[],"[(1127, 913)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
16,False,916,1.174,70,[],[],"[(1148, 903)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
16,False,917,1.318,79,[],[],"[(1124, 903)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
16,False,918,0.714,42,[],[],"[(1137, 909)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
16,False,919,1.027,61,[],[],"[(1122, 921)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
16,False,920,1.094,65,[],[],"[(1101, 905)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
16,False,921,0.467,28,[],[],"[(1126, 872)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
16,False,922,1.302,78,[],[],"[(1133, 895)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
16,False,923,1.109,66,[],[],"[(1128, 894)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
16,False,924,1.197,71,[],[],"[(1119, 909)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
16,False,925,1.414,84,[],[],"[(1122, 926)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
16,False,926,0.876,52,[],[],"[(1141, 895)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,927,0.918,55,[],[],"[(1140, 902)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
16,False,928,1.344,80,[],[],"[(1135, 917)]",[],[1],[112],[1.8666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
16,False,929,0.816,48,[],[],"[(1142, 921)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
16,False,930,0.555,33,[],[],"[(1145, 899)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
16,False,931,0.429,25,[],[],"[(1146, 893)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
16,False,932,1.231,73,[],[],"[(1144, 903)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
16,False,933,0.611,36,[],[],"[(1146, 909)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,934,0.99,59,[],[],"[(1123, 911)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
16,False,935,1.461,87,[],[],"[(1142, 914)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
16,False,936,1.26,75,[],[],"[(1138, 886)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
16,False,937,0.705,42,[],[],"[(1162, 899)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,938,0.406,24,[],[],"[(1136, 910)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
16,False,939,1.376,82,[],[],"[(1142, 901)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
16,False,940,0.549,32,[],[],"[(1126, 886)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
16,False,941,0.503,30,[],[],"[(1124, 910)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
16,False,942,0.381,22,[],[],"[(1128, 893)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
16,False,943,0.643,38,[],[],"[(1150, 917)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,944,0.494,29,[],[],"[(1136, 922)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
16,False,945,1.491,89,[],[],"[(1129, 899)]",[],[1],[117],[1.95],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
16,False,946,1.411,84,[],[],"[(1159, 886)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,947,1.301,78,[],[],"[(1146, 898)]",[],[1],[114],[1.9],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
16,False,948,0.907,54,[],[],"[(1136, 893)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,949,0.349,20,[],[],"[(1145, 910)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
16,False,950,0.609,36,[],[],"[(1131, 906)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
16,False,951,0.35,21,[],[],"[(1135, 893)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
16,False,952,0.985,59,[],[],"[(1136, 891)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,953,1.115,66,[],[],"[(1141, 894)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,954,1.001,60,[],[],"[(1146, 898)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
16,False,955,0.441,26,[],[],"[(1111, 890)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
16,False,956,1.409,84,[],[],"[(1116, 909)]",[],[1],[120],[2.0],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
16,False,957,1.199,71,[],[],"[(1117, 904)]",[],[1],[121],[2.0166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,0
16,False,958,1.077,64,[],[],"[(1125, 898)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
16,False,959,0.824,49,[],[],"[(1141, 920)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
16,False,960,1.012,60,[],[],"[(1123, 900)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,961,0.62,37,[],[],"[(1156, 914)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
17,False,962,0.658,39,[],[],"[(1133, 903)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
17,False,963,0.645,38,[],[],"[(1150, 905)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
17,False,964,0.557,33,[],[],"[(1150, 882)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
17,False,965,1.061,63,[],[],"[(1120, 893)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
17,False,966,1.457,87,[],[],"[(1140, 901)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
17,False,967,0.955,57,[],[],"[(1148, 899)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
17,False,968,1.274,76,[],[],"[(1140, 900)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
17,False,969,1.149,68,[],[],"[(1135, 897)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
17,False,970,0.601,36,[],[],"[(1137, 899)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,971,1.455,87,[],[],"[(1139, 918)]",[],[1],[133],[2.216666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
17,False,972,1.472,88,[],[],"[(1142, 915)]",[],[1],[121],[2.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
17,False,973,0.877,52,[],[],"[(1134, 910)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,974,0.811,48,[],[],"[(1144, 898)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
17,False,975,0.769,46,[],[],"[(1135, 899)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
17,False,976,1.105,66,[],[],"[(1163, 897)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
17,False,977,0.569,34,[],[],"[(1149, 903)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
17,False,978,1.354,81,[],[],"[(1124, 916)]",[],[1],[112],[1.8666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
17,False,979,1.435,86,[],[4375208],"[(1139, 897)]","[(1143, 905)]",[1],"[86, 136]","[1.4333333333333333, 2.2666666666666666]","[640.0, 512.0]",vertical,"(890.0, 262.0)",0,0
17,False,980,1.383,82,[],[],"[(1153, 887)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,981,0.836,50,[],[],"[(1153, 893)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
17,False,982,0.606,36,[],[],"[(1146, 898)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
17,False,983,0.86,51,[],[],"[(1142, 911)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
17,False,984,0.998,59,[],[],"[(1174, 896)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
17,False,985,1.18,70,[],[],"[(1145, 896)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
17,False,986,0.941,56,[],[],"[(1123, 899)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
17,False,987,0.922,55,[],[],"[(1142, 885)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
17,False,988,0.703,42,[],[],"[(1139, 910)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,989,1.087,65,[],[],"[(1142, 904)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
17,False,990,1.456,87,[],[],"[(1145, 877)]",[],[1],[120],[2.0],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,991,0.506,30,[],[],"[(1125, 916)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,992,1.072,64,[],[],"[(1120, 914)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
17,False,993,0.939,56,[],[],"[(1125, 915)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
17,False,994,0.448,26,[],[],"[(1113, 911)]",[],[1],[54],[0.9],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
17,False,995,0.76,45,[],[],"[(1123, 904)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,996,0.545,32,[],[],"[(1131, 890)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
17,False,997,1.394,83,[],[],"[(1138, 905)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
17,False,998,0.93,55,[],[],"[(1137, 882)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
17,False,999,0.501,30,[],[],"[(1153, 914)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
17,False,1000,0.932,55,[],[],"[(1143, 884)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
17,False,1001,1.49,89,[],[],"[(1146, 884)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
17,False,1002,1.371,82,[],[],"[(1132, 905)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
17,False,1003,0.978,58,[],[],"[(1136, 895)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
17,False,1004,0.347,20,[],[],"[(1136, 890)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
17,False,1005,0.616,36,[],[],"[(1148, 906)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
17,False,1006,1.423,85,[],[],"[(1132, 909)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
17,False,1007,1.258,75,[],[],"[(1153, 891)]",[],[1],[112],[1.8666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
17,False,1008,1.166,69,[],[],"[(1154, 901)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
17,False,1009,0.983,58,[],[],"[(1129, 913)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,1010,1.218,73,[],[],"[(1148, 885)]",[],[1],[123],[2.05],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,0
17,False,1011,0.652,39,[],[],"[(1108, 885)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,1012,1.431,85,[],[],"[(1152, 896)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
17,False,1013,0.621,37,[],[],"[(1137, 903)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
17,False,1014,0.472,28,[],[],"[(1123, 915)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
17,False,1015,0.497,29,[],[],"[(1133, 910)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
17,False,1016,1.019,61,[],[],"[(1131, 890)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,1017,0.634,38,[],[],"[(1136, 918)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
17,False,1018,0.851,51,[],[],"[(1130, 892)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
17,False,1019,0.766,45,[],[],"[(1142, 894)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
17,False,1020,0.984,59,[],[],"[(1143, 913)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
18,False,1021,1.021,61,[],[],"[(1114, 901)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
18,False,1022,0.313,18,[],[],"[(1154, 908)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
18,False,1023,1.267,76,[],[],"[(1134, 887)]",[],[1],[105],[1.75],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
18,False,1024,0.642,38,[],[],"[(1131, 912)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
18,False,1025,0.378,22,[],[],"[(1134, 897)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
18,False,1026,1.106,66,[],[],"[(1131, 895)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
18,False,1027,0.482,28,[],[],"[(1133, 910)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
18,False,1028,0.341,20,[],[],"[(1139, 898)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
18,False,1029,0.38,22,[],[],"[(1136, 890)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
18,False,1030,0.508,30,[],[],"[(1148, 907)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
18,False,1031,0.966,57,[],[],"[(1143, 912)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
18,False,1032,0.717,43,[],[],"[(1138, 895)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
18,False,1033,0.571,34,[],[],"[(1137, 889)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
18,False,1034,1.193,71,[],[],"[(1143, 894)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
18,False,1035,1.362,81,[],[],"[(1154, 911)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
18,False,1036,1.17,70,[],[],"[(1128, 896)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
18,False,1037,1.004,60,[],[],"[(1135, 911)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
18,False,1038,1.053,63,[],[],"[(1141, 902)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
18,False,1039,1.153,69,[],[],"[(1132, 903)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
18,False,1040,0.482,28,[],[],"[(1148, 899)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
18,False,1041,1.005,60,[],[],"[(1157, 859)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
18,False,1042,1.406,84,[],[],"[(1143, 903)]",[],[1],[119],[1.9833333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
18,False,1043,1.395,83,[],[],"[(1155, 898)]",[],[1],[108],[1.8],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
18,False,1044,0.525,31,[],[],"[(1154, 881)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
18,False,1045,1.021,61,[],[],"[(1140, 910)]",[],[1],"[111, 111]","[1.8499999999999999, 1.8499999999999999]","[640.0, 512.0]",vertical,"(390.0, 262.0)",0,0
18,False,1046,1.007,60,[],[],"[(1144, 884)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,0
18,False,1047,1.181,70,[],[],"[(1140, 898)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
18,False,1048,0.658,39,[],[],"[(1132, 901)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
18,False,1049,1.036,62,[],[],"[(1142, 892)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
18,False,1050,1.08,64,[],[],"[(1128, 898)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
18,False,1051,0.723,43,[],[4770616],"[(1102, 933)]","[(1102, 933)]",[1],[8],[0.13333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,0
18,False,1052,0.714,42,[],[],"[(1123, 909)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
18,False,1053,1.342,80,[],[],"[(1154, 895)]",[],[1],[105],[1.75],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
18,False,1054,1.02,61,[],[],"[(1148, 910)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
18,False,1055,0.909,54,[],[],"[(1143, 906)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
18,False,1056,1.029,61,[],[],"[(1133, 918)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
18,False,1057,0.38,22,[],[],"[(1141, 912)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
18,False,1058,0.395,23,[],[],"[(1130, 897)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
18,False,1059,1.353,81,[],[],"[(1138, 931)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
18,False,1060,0.622,37,[],[],"[(1128, 912)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
18,False,1061,0.663,39,[],[],"[(1139, 898)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
18,False,1062,0.569,34,[],[],"[(1133, 910)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
18,False,1063,0.695,41,[],[],"[(1121, 923)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
18,False,1064,0.951,57,[],[],"[(1124, 903)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
18,False,1065,0.87,52,[],[],"[(1112, 909)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
18,False,1066,0.902,54,[],[],"[(1143, 897)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
18,False,1067,1.356,81,[],[],"[(1135, 903)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
18,False,1068,0.985,59,[],[],"[(1119, 919)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
18,False,1069,0.83,49,[],[],"[(1125, 907)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
18,False,1070,0.952,57,[],[],"[(1102, 911)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
18,False,1071,0.584,35,[],[],"[(1118, 916)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
18,False,1072,0.885,53,[],[],"[(1124, 919)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
18,False,1073,1.259,75,[],[],"[(1142, 906)]",[],[1],[105],[1.75],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
18,False,1074,0.773,46,[],[],"[(1111, 907)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
18,False,1075,1.489,89,[],[],"[(1139, 914)]",[],[1],[132],[2.2],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
18,False,1076,1.035,62,[],[],"[(1143, 893)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
18,False,1077,0.988,59,[],[],"[(1138, 883)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
18,False,1078,1.039,62,[],[],"[(1135, 909)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
18,False,1079,1.167,70,[],[],"[(1111, 889)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
18,False,1080,0.361,21,[],[],"[(1147, 872)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
19,False,1081,0.595,35,[],[],"[(1143, 904)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
